Number,id,missing data,citation1,citation2,citation3,country,country id,latitude,longitude,method,rdt type,month start,year start,month end,year end,lower age,upper age,pf pos,examined,PR,Dummy Time
327,826012,,"Killeen, GF. (2009) personal communication.",,,Tanzania (United Republic of),TZA,-6.87,39.2,Microscopy,,5,2007,12,2007,0,5,116,572,0.202797203,2000
328,826018,,"Killeen, GF. (2009) personal communication.",,,Tanzania (United Republic of),TZA,-6.87,39.26,Microscopy,,5,2007,12,2007,0,5,121,567,0.21340388,2000
329,826020,,"Killeen, GF. (2009) personal communication.",,,Tanzania (United Republic of),TZA,-6.87,39.28,Microscopy,,5,2007,12,2007,0,5,116,682,0.170087977,2000
330,824815,,"Jukes, M.C.H., Nokes, C.A., Alcock, K.J., Lambo, J.K., Kihamia, C., Ngorosho, N., Mbise, A., Lorri, W., Yona, E., Mwanri, L., Baddeley, A.D., Hall, A. and Bundy, D.A. (2002).  <b>Heavy schistosomiasis associated with poor short-term memory and slower reaction times in Tanzanian schoolchildren.</b> <i>Tropical Medicine & International Health</i>, <b>7</b>(2):104-17","Jukes, MCH. (2002) personal communication.",,Tanzania (United Republic of),TZA,-6.851,39.233,Microscopy,,8,1998,10,1998,11,15,26,92,0.282608696,2000
331,826014,,"Killeen, GF. (2009) personal communication.",,,Tanzania (United Republic of),TZA,-6.85,39.269,Microscopy,,5,2007,12,2007,0,5,59,633,0.093206951,2000
332,812424,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-6.84753,39.22328,RDT,NA,6,2008,6,2008,0,4,1,35,0.028571429,2000
333,816112,,"Wang, S.J., Lengeler, C., Mtasiwa, D., Mshana, T., Manane, L., Maro, G. and Tanner, M. (2006).  <b>Rapid Urban Malaria Appraisal (RUMA) II: epidemiology of urban malaria in Dar es Salaam (Tanzania).</b> <i>Malaria Journal</i>, <b>5</b>:28","Wang, S.J. (2006) personal communication.",,Tanzania (United Republic of),TZA,-6.846,39.271,Microscopy,,7,2003,7,2003,6,12,1,170,0.005882353,2000
334,826007,,"Killeen, GF. (2009) personal communication.",,,Tanzania (United Republic of),TZA,-6.845,39.29,Microscopy,,5,2007,12,2007,0,5,88,564,0.156028369,2000
335,815339,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-6.84116,39.23114,RDT,NA,6,2008,6,2008,0,4,1,29,0.034482759,2000
336,826013,,"Killeen, GF. (2009) personal communication.",,,Tanzania (United Republic of),TZA,-6.84,39.27,Microscopy,,5,2007,12,2007,0,5,53,669,0.07922272,2000
337,826019,,"Killeen, GF. (2009) personal communication.",,,Tanzania (United Republic of),TZA,-6.84,39.23,Microscopy,,5,2007,12,2007,0,5,117,665,0.17593985,2000
338,812744,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-6.83895,39.34078,RDT,NA,6,2008,6,2008,0,4,2,16,0.125,2000
339,811639,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-6.83336,39.24852,RDT,NA,6,2008,6,2008,0,4,0,34,0,2000
340,803527,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-6.8304,39.26048,RDT,NA,6,2008,6,2008,0,4,0,33,0,2000
341,826009,,"Killeen, GF. (2009) personal communication.",,,Tanzania (United Republic of),TZA,-6.83,39.26,Microscopy,,5,2007,12,2007,0,5,73,499,0.146292585,2000
342,826010,,"Killeen, GF. (2009) personal communication.",,,Tanzania (United Republic of),TZA,-6.83,39.24,Microscopy,,5,2007,12,2007,0,5,81,685,0.118248175,2000
343,804819,,"Wang, S.J., Lengeler, C., Mtasiwa, D., Mshana, T., Manane, L., Maro, G. and Tanner, M. (2006).  <b>Rapid Urban Malaria Appraisal (RUMA) II: epidemiology of urban malaria in Dar es Salaam (Tanzania).</b> <i>Malaria Journal</i>, <b>5</b>:28","Wang, S.J. (2006) personal communication.",,Tanzania (United Republic of),TZA,-6.829,39.309,Microscopy,,7,2003,7,2003,6,12,11,386,0.028497409,2000
344,821767,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-6.8282,38.1443,RDT,NA,6,2008,6,2008,0,4,18,61,0.295081967,2000
345,813188,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-6.82817,38.14538,RDT,NA,6,2008,6,2008,0,4,9,25,0.36,2000
346,814827,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-6.828,36.6169,RDT,NA,6,2008,6,2008,0,4,5,57,0.087719298,2000
347,816657,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-6.8274,37.66554,RDT,NA,6,2008,6,2008,0,4,1,37,0.027027027,2000
348,808184,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-6.82633,39.25507,RDT,NA,6,2008,6,2008,0,4,1,31,0.032258065,2000
349,818880,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-6.82625,30.50955,RDT,NA,6,2008,6,2008,0,4,4,47,0.085106383,2000
350,822580,,"Yamagata, Y. (1996). <i>Malaria control in the United Republic of Tanzania (1993-1996). Review of Tanzania-Japan urban malaria control project (UMCP) in Dar es Salaam and Tanga, (1988-1996).</i> Dar es Salaam, Tanzania (United Republic of): Ministry of Health.",,,Tanzania (United Republic of),TZA,-6.822,39.317,Microscopy,,8,1995,8,1995,5,14,4.65,50,0.093,2000
351,826015,,"Killeen, GF. (2009) personal communication.",,,Tanzania (United Republic of),TZA,-6.82,39.26,Microscopy,,5,2007,12,2007,0,5,60,596,0.100671141,2000
352,813950,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-6.81523,37.53958,RDT,NA,6,2008,6,2008,0,4,1,36,0.027777778,2000
353,826016,,"Killeen, GF. (2009) personal communication.",,,Tanzania (United Republic of),TZA,-6.81,39.26,Microscopy,,5,2007,12,2007,0,5,55,623,0.088282504,2000
354,826017,,"Killeen, GF. (2009) personal communication.",,,Tanzania (United Republic of),TZA,-6.8,39.25,Microscopy,,5,2007,12,2007,0,5,104,649,0.160246533,2000
355,808016,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-6.79879,37.79368,RDT,NA,6,2008,6,2008,0,4,3,48,0.0625,2000
356,820024,,"Molteni, F. (2006) personal communication.",,,Tanzania (United Republic of),TZA,-6.796,38.202,RDT,NA,6,2006,6,2006,0,4,5,50,0.1,2000
357,811340,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-6.79141,38.20706,RDT,NA,6,2008,6,2008,0,4,11,31,0.35483871,2000
358,826011,,"Killeen, GF. (2009) personal communication.",,,Tanzania (United Republic of),TZA,-6.79,39.26,Microscopy,,5,2007,12,2007,0,5,79,536,0.14738806,2000
359,817990,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-6.7867,36.6374,RDT,NA,6,2008,6,2008,0,4,11,55,0.2,2000
360,822616,,"Yamagata, Y. (1996). <i>Malaria control in the United Republic of Tanzania (1993-1996). Review of Tanzania-Japan urban malaria control project (UMCP) in Dar es Salaam and Tanga, (1988-1996).</i> Dar es Salaam, Tanzania (United Republic of): Ministry of Health.",,,Tanzania (United Republic of),TZA,-6.785,39.152,Microscopy,,8,1995,8,1995,5,14,4.35,50,0.087,2000
361,822573,,"Yamagata, Y. (1996). <i>Malaria control in the United Republic of Tanzania (1993-1996). Review of Tanzania-Japan urban malaria control project (UMCP) in Dar es Salaam and Tanga, (1988-1996).</i> Dar es Salaam, Tanzania (United Republic of): Ministry of Health.",,,Tanzania (United Republic of),TZA,-6.784,39.282,Microscopy,,8,1995,8,1995,5,14,0.75,50,0.015,2000
362,812701,,"Wang, S.J., Lengeler, C., Mtasiwa, D., Mshana, T., Manane, L., Maro, G. and Tanner, M. (2006).  <b>Rapid Urban Malaria Appraisal (RUMA) II: epidemiology of urban malaria in Dar es Salaam (Tanzania).</b> <i>Malaria Journal</i>, <b>5</b>:28","Wang, S.J. (2006) personal communication.",,Tanzania (United Republic of),TZA,-6.778,39.24,Microscopy,,7,2003,7,2003,6,12,3,140,0.021428571,2000
363,815789,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-6.77137,37.81291,RDT,NA,6,2008,6,2008,0,4,3,30,0.1,2000
364,826008,,"Killeen, GF. (2009) personal communication.",,,Tanzania (United Republic of),TZA,-6.76,39.24,Microscopy,,5,2007,12,2007,0,5,48,434,0.110599078,2000
365,814057,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-6.75845,34.11502,RDT,NA,6,2008,6,2008,0,4,7,39,0.179487179,2000
366,818401,,"Wang, S.J., Lengeler, C., Mtasiwa, D., Mshana, T., Manane, L., Maro, G. and Tanner, M. (2006).  <b>Rapid Urban Malaria Appraisal (RUMA) II: epidemiology of urban malaria in Dar es Salaam (Tanzania).</b> <i>Malaria Journal</i>, <b>5</b>:28","Wang, S.J. (2006) personal communication.",,Tanzania (United Republic of),TZA,-6.749,39.223,Microscopy,,7,2003,7,2003,6,12,1,107,0.009345794,2000
367,816463,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-6.7125,36.372,RDT,NA,6,2008,6,2008,0,4,0,54,0,2000
368,821362,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-6.70468,36.38275,RDT,NA,6,2008,6,2008,0,4,10,68,0.147058824,2000
369,817418,,"Molteni, F. (2006) personal communication.",,,Tanzania (United Republic of),TZA,-6.68215,30.30442,RDT,NA,6,2006,6,2006,0,4,1,34,0.029411765,2000
370,814295,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-6.63427,31.09274,RDT,NA,6,2008,6,2008,0,4,10,75,0.133333333,2000
371,824802,,"Jukes, M.C.H., Nokes, C.A., Alcock, K.J., Lambo, J.K., Kihamia, C., Ngorosho, N., Mbise, A., Lorri, W., Yona, E., Mwanri, L., Baddeley, A.D., Hall, A. and Bundy, D.A. (2002).  <b>Heavy schistosomiasis associated with poor short-term memory and slower reaction times in Tanzanian schoolchildren.</b> <i>Tropical Medicine & International Health</i>, <b>7</b>(2):104-17","Jukes, MCH. (2002) personal communication.",,Tanzania (United Republic of),TZA,-6.601,39.067,Microscopy,,8,1998,10,1998,11,15,20,56,0.357142857,2000
372,811425,,"Shiff, C.J., Minjas, J.N., Hall, T., Hunt, R.H., Lyimo, S. and Davis, J.R. (1995).  <b>Malaria infection potential of anopheline mosquitoes sampled by light trapping indoors in coastal Tanzanian villages.</b> <i>Medical and Veterinary Entomology</i>, <b>9</b>(3):256-62","Shiff, C.J. (2005) personal communication.",,Tanzania (United Republic of),TZA,-6.6,39.066,Microscopy,,6,1992,6,1992,0,3,42,55,0.763636364,2000
373,815094,,"Shiff, C.J., Minjas, J.N., Hall, T., Hunt, R.H., Lyimo, S. and Davis, J.R. (1995).  <b>Malaria infection potential of anopheline mosquitoes sampled by light trapping indoors in coastal Tanzanian villages.</b> <i>Medical and Veterinary Entomology</i>, <b>9</b>(3):256-62","Shiff, C.J. (2005) personal communication.",,Tanzania (United Republic of),TZA,-6.592,38.845,Microscopy,,6,1992,6,1992,0,3,49,57,0.859649123,2000
374,824818,,"Jukes, M.C.H., Nokes, C.A., Alcock, K.J., Lambo, J.K., Kihamia, C., Ngorosho, N., Mbise, A., Lorri, W., Yona, E., Mwanri, L., Baddeley, A.D., Hall, A. and Bundy, D.A. (2002).  <b>Heavy schistosomiasis associated with poor short-term memory and slower reaction times in Tanzanian schoolchildren.</b> <i>Tropical Medicine & International Health</i>, <b>7</b>(2):104-17","Jukes, MCH. (2002) personal communication.",,Tanzania (United Republic of),TZA,-6.586,38.847,Microscopy,,10,1998,10,1998,11,15,62,118,0.525423729,2000
375,817485,,"Shiff, C.J., Minjas, J.N., Hall, T., Hunt, R.H., Lyimo, S. and Davis, J.R. (1995).  <b>Malaria infection potential of anopheline mosquitoes sampled by light trapping indoors in coastal Tanzanian villages.</b> <i>Medical and Veterinary Entomology</i>, <b>9</b>(3):256-62","Shiff, C.J. (2005) personal communication.",,Tanzania (United Republic of),TZA,-6.585,38.847,Microscopy,,6,1992,6,1992,0.5,3,46.35,50,0.927,2000
376,810983,,"Shiff, C.J., Minjas, J.N., Hall, T., Hunt, R.H., Lyimo, S. and Davis, J.R. (1995).  <b>Malaria infection potential of anopheline mosquitoes sampled by light trapping indoors in coastal Tanzanian villages.</b> <i>Medical and Veterinary Entomology</i>, <b>9</b>(3):256-62","Shiff, C.J. (2005) personal communication.",,Tanzania (United Republic of),TZA,-6.566,39.032,Microscopy,,6,1992,6,1992,0.5,3,43.75,50,0.875,2000
377,824805,,"Jukes, M.C.H., Nokes, C.A., Alcock, K.J., Lambo, J.K., Kihamia, C., Ngorosho, N., Mbise, A., Lorri, W., Yona, E., Mwanri, L., Baddeley, A.D., Hall, A. and Bundy, D.A. (2002).  <b>Heavy schistosomiasis associated with poor short-term memory and slower reaction times in Tanzanian schoolchildren.</b> <i>Tropical Medicine & International Health</i>, <b>7</b>(2):104-17","Jukes, MCH. (2002) personal communication.",,Tanzania (United Republic of),TZA,-6.566,39.033,Microscopy,,8,1998,10,1998,11,15,38,64,0.59375,2000
378,818430,,"Shiff, C.J., Minjas, J.N., Hall, T., Hunt, R.H., Lyimo, S. and Davis, J.R. (1995).  <b>Malaria infection potential of anopheline mosquitoes sampled by light trapping indoors in coastal Tanzanian villages.</b> <i>Medical and Veterinary Entomology</i>, <b>9</b>(3):256-62","Shiff, C.J. (2005) personal communication.",,Tanzania (United Republic of),TZA,-6.545,38.835,Microscopy,,6,1992,6,1992,0,3,45,51,0.882352941,2000
379,824810,,"Jukes, M.C.H., Nokes, C.A., Alcock, K.J., Lambo, J.K., Kihamia, C., Ngorosho, N., Mbise, A., Lorri, W., Yona, E., Mwanri, L., Baddeley, A.D., Hall, A. and Bundy, D.A. (2002).  <b>Heavy schistosomiasis associated with poor short-term memory and slower reaction times in Tanzanian schoolchildren.</b> <i>Tropical Medicine & International Health</i>, <b>7</b>(2):104-17","Jukes, MCH. (2002) personal communication.",,Tanzania (United Republic of),TZA,-6.534,38.867,Microscopy,,8,1998,10,1998,11,15,24,78,0.307692308,2000
380,816780,,"Shiff, C.J., Minjas, J.N., Hall, T., Hunt, R.H., Lyimo, S. and Davis, J.R. (1995).  <b>Malaria infection potential of anopheline mosquitoes sampled by light trapping indoors in coastal Tanzanian villages.</b> <i>Medical and Veterinary Entomology</i>, <b>9</b>(3):256-62","Shiff, C.J. (2005) personal communication.",,Tanzania (United Republic of),TZA,-6.517,38.983,Microscopy,,6,1992,6,1992,0.5,3,43.6,50,0.872,2000
381,824813,,"Jukes, M.C.H., Nokes, C.A., Alcock, K.J., Lambo, J.K., Kihamia, C., Ngorosho, N., Mbise, A., Lorri, W., Yona, E., Mwanri, L., Baddeley, A.D., Hall, A. and Bundy, D.A. (2002).  <b>Heavy schistosomiasis associated with poor short-term memory and slower reaction times in Tanzanian schoolchildren.</b> <i>Tropical Medicine & International Health</i>, <b>7</b>(2):104-17","Jukes, MCH. (2002) personal communication.",,Tanzania (United Republic of),TZA,-6.515,38.98,Microscopy,,8,1998,8,1998,11,15,15,82,0.182926829,2000
382,817755,,"Shiff, C.J., Minjas, J.N., Hall, T., Hunt, R.H., Lyimo, S. and Davis, J.R. (1995).  <b>Malaria infection potential of anopheline mosquitoes sampled by light trapping indoors in coastal Tanzanian villages.</b> <i>Medical and Veterinary Entomology</i>, <b>9</b>(3):256-62","Shiff, C.J. (2005) personal communication.",,Tanzania (United Republic of),TZA,-6.5,38.866,Microscopy,,6,1992,6,1992,0.5,3,37.25,50,0.745,2000
383,824823,,"Jukes, M.C.H., Nokes, C.A., Alcock, K.J., Lambo, J.K., Kihamia, C., Ngorosho, N., Mbise, A., Lorri, W., Yona, E., Mwanri, L., Baddeley, A.D., Hall, A. and Bundy, D.A. (2002).  <b>Heavy schistosomiasis associated with poor short-term memory and slower reaction times in Tanzanian schoolchildren.</b> <i>Tropical Medicine & International Health</i>, <b>7</b>(2):104-17","Jukes, MCH. (2002) personal communication.",,Tanzania (United Republic of),TZA,-6.5,38.934,Microscopy,,8,1998,10,1998,11,15,40,112,0.357142857,2000
384,813449,,Premji. (1996). <i>Regular micronutrient supplementation including iron to young children in Tanzania: Effect on anaemia and malaria. Malaria Control Measures: Impact on malaria and anaemia in a holoendemic area of rural Coast.</i>,,,Tanzania (United Republic of),TZA,-6.4,38.6667,Microscopy,,6,1995,6,1995,0,3,167,195,0.856410256,2000
385,820552,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-6.3903,36.54077,RDT,NA,6,2008,6,2008,0,4,1,64,0.015625,2000
386,821931,,"Irare, S.M. (1988). <i>Malaria Studies in Dodoma - Urban and Rural.</i> Dodoma, Tanzania (United Republic of) 25pg.",,,Tanzania (United Republic of),TZA,-6.349,35.85,Microscopy,,5,1988,5,1988,5,14,401,576,0.696180556,2000
387,816452,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-6.33758,36.48655,RDT,NA,6,2008,6,2008,0,4,0,57,0,2000
388,805568,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-6.33008,31.08044,RDT,NA,6,2008,6,2008,0,4,6,70,0.085714286,2000
389,805260,,"Irare, S.M. (1988). <i>Malaria Studies in Dodoma - Urban and Rural.</i> Dodoma, Tanzania (United Republic of) 25pg.",,,Tanzania (United Republic of),TZA,-6.216,35.983,Microscopy,,5,1988,5,1988,5,14,432,680,0.635294118,2000
390,805812,,"Mboera, L.E.G., Kadete, L., Nyange, A. and Molteni, F. (2006).  <b>Urban malaria in Dodoma and Iringa, Tanzania.</b> <i>Tanzania Health Research Bulletin</i>, <b>8</b>(2):115-118","Molteni, F. (2006) personal communication.",,Tanzania (United Republic of),TZA,-6.20456,35.74945,Microscopy,,3,2001,3,2001,6,15,24,192,0.125,2000
391,809934,,"Irare, S.M. (1988). <i>Malaria Studies in Dodoma - Urban and Rural.</i> Dodoma, Tanzania (United Republic of) 25pg.",,,Tanzania (United Republic of),TZA,-6.1666,35.7333,Microscopy,,5,1988,5,1988,5,14,106,570,0.185964912,2000
392,824841,,"Bhattarai, A., Ali, A.S., Kachur, S.P., Mårtensson, A., Abbas, A.K., Khatib, R., Al-Mafazy, A.W., Ramsan, M., Rotllant, G., Gerstenmaier, J.F., Molteni, F., Abdulla, S., Montgomery, S.M., Kaneko, A. and Björkman, A. (2007).  <b>Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.</b> <i>PLoS Medicine</i>, <b>4</b>(11):e309","Bhattarai, A. (2008) personal communication.",,Tanzania (United Republic of),TZA,-6.15,39.233,Microscopy,,5,2006,5,2006,0,14,0,54,0,2000
393,803327,,"Mboera, L.E.G., Kadete, L., Nyange, A. and Molteni, F. (2006).  <b>Urban malaria in Dodoma and Iringa, Tanzania.</b> <i>Tanzania Health Research Bulletin</i>, <b>8</b>(2):115-118","Molteni, F. (2006) personal communication.",,Tanzania (United Republic of),TZA,-6.13333,36.1,Microscopy,,3,2001,3,2001,6,15,23,200,0.115,2000
394,805005,,"Stich, A.H., Maxwell, C.A., Haji, A.A., Haji, D.M., Machano, A.Y., Mussa, J.K., Matteelli, A., Haji, H. and Curtis, C.F. (1994).  <b>Insecticide-impregnated bed nets reduce malaria transmission in rural Zanzibar.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>88</b>(2):150-4",,,Tanzania (United Republic of),TZA,-6.049,39.266,Microscopy,,9,1989,9,1989,0,4,27,41,0.658536585,2000
395,824847,,"Bhattarai, A., Ali, A.S., Kachur, S.P., Mårtensson, A., Abbas, A.K., Khatib, R., Al-Mafazy, A.W., Ramsan, M., Rotllant, G., Gerstenmaier, J.F., Molteni, F., Abdulla, S., Montgomery, S.M., Kaneko, A. and Björkman, A. (2007).  <b>Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.</b> <i>PLoS Medicine</i>, <b>4</b>(11):e309","Bhattarai, A. (2008) personal communication.",,Tanzania (United Republic of),TZA,-5.932,39.35,Microscopy,,5,2006,5,2006,0,14,3,46,0.065217391,2000
396,812507,,"Irare, S.M. (1988). <i>Malaria Studies in Dodoma - Urban and Rural.</i> Dodoma, Tanzania (United Republic of) 25pg.",,,Tanzania (United Republic of),TZA,-5.9,35.949,Microscopy,,5,1988,5,1988,5,14,654,719,0.909596662,2000
397,822634,,"Bhattarai, A., Ali, A.S., Kachur, S.P., Mårtensson, A., Abbas, A.K., Khatib, R., Al-Mafazy, A.W., Ramsan, M., Rotllant, G., Gerstenmaier, J.F., Molteni, F., Abdulla, S., Montgomery, S.M., Kaneko, A. and Björkman, A. (2007).  <b>Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.</b> <i>PLoS Medicine</i>, <b>4</b>(11):e309","Bhattarai, A. (2008) personal communication.",,Tanzania (United Republic of),TZA,-5.8917,39.2738,Microscopy,,5,2006,5,2006,0,14,2,68,0.029411765,2000
398,822640,,"Bhattarai, A., Ali, A.S., Kachur, S.P., Mårtensson, A., Abbas, A.K., Khatib, R., Al-Mafazy, A.W., Ramsan, M., Rotllant, G., Gerstenmaier, J.F., Molteni, F., Abdulla, S., Montgomery, S.M., Kaneko, A. and Björkman, A. (2007).  <b>Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.</b> <i>PLoS Medicine</i>, <b>4</b>(11):e309","Bhattarai, A. (2008) personal communication.",,Tanzania (United Republic of),TZA,-5.883,39.282,Microscopy,,5,2006,5,2006,0,14,0,52,0,2000
399,822638,,"Bhattarai, A., Ali, A.S., Kachur, S.P., Mårtensson, A., Abbas, A.K., Khatib, R., Al-Mafazy, A.W., Ramsan, M., Rotllant, G., Gerstenmaier, J.F., Molteni, F., Abdulla, S., Montgomery, S.M., Kaneko, A. and Björkman, A. (2007).  <b>Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.</b> <i>PLoS Medicine</i>, <b>4</b>(11):e309","Bhattarai, A. (2008) personal communication.",,Tanzania (United Republic of),TZA,-5.879,39.258,Microscopy,,5,2006,5,2006,0,14,0,69,0,2000
400,822631,,"Bhattarai, A., Ali, A.S., Kachur, S.P., Mårtensson, A., Abbas, A.K., Khatib, R., Al-Mafazy, A.W., Ramsan, M., Rotllant, G., Gerstenmaier, J.F., Molteni, F., Abdulla, S., Montgomery, S.M., Kaneko, A. and Björkman, A. (2007).  <b>Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.</b> <i>PLoS Medicine</i>, <b>4</b>(11):e309","Bhattarai, A. (2008) personal communication.",,Tanzania (United Republic of),TZA,-5.866,39.282,Microscopy,,5,2006,5,2006,0,14,0,51,0,2000
401,824843,,"Bhattarai, A., Ali, A.S., Kachur, S.P., Mårtensson, A., Abbas, A.K., Khatib, R., Al-Mafazy, A.W., Ramsan, M., Rotllant, G., Gerstenmaier, J.F., Molteni, F., Abdulla, S., Montgomery, S.M., Kaneko, A. and Björkman, A. (2007).  <b>Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.</b> <i>PLoS Medicine</i>, <b>4</b>(11):e309","Bhattarai, A. (2008) personal communication.",,Tanzania (United Republic of),TZA,-5.866,39.35,Microscopy,,5,2006,5,2006,0,14,1,47,0.021276596,2000
402,822636,,"Bhattarai, A., Ali, A.S., Kachur, S.P., Mårtensson, A., Abbas, A.K., Khatib, R., Al-Mafazy, A.W., Ramsan, M., Rotllant, G., Gerstenmaier, J.F., Molteni, F., Abdulla, S., Montgomery, S.M., Kaneko, A. and Björkman, A. (2007).  <b>Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.</b> <i>PLoS Medicine</i>, <b>4</b>(11):e309","Bhattarai, A. (2008) personal communication.",,Tanzania (United Republic of),TZA,-5.85,39.317,Microscopy,,5,2006,5,2006,0,14,1,53,0.018867925,2000
403,822703,,"Bhattarai, A., Ali, A.S., Kachur, S.P., Mårtensson, A., Abbas, A.K., Khatib, R., Al-Mafazy, A.W., Ramsan, M., Rotllant, G., Gerstenmaier, J.F., Molteni, F., Abdulla, S., Montgomery, S.M., Kaneko, A. and Björkman, A. (2007).  <b>Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.</b> <i>PLoS Medicine</i>, <b>4</b>(11):e309","Bhattarai, A. (2008) personal communication.",,Tanzania (United Republic of),TZA,-5.85,39.217,Microscopy,,5,2006,5,2006,0,14,0,42,0,2000
404,824852,,"Bhattarai, A., Ali, A.S., Kachur, S.P., Mårtensson, A., Abbas, A.K., Khatib, R., Al-Mafazy, A.W., Ramsan, M., Rotllant, G., Gerstenmaier, J.F., Molteni, F., Abdulla, S., Montgomery, S.M., Kaneko, A. and Björkman, A. (2007).  <b>Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.</b> <i>PLoS Medicine</i>, <b>4</b>(11):e309","Bhattarai, A. (2008) personal communication.",,Tanzania (United Republic of),TZA,-5.817,39.22,Microscopy,,5,2006,5,2006,0,14,0,33,0,2000
405,822629,,"Bhattarai, A., Ali, A.S., Kachur, S.P., Mårtensson, A., Abbas, A.K., Khatib, R., Al-Mafazy, A.W., Ramsan, M., Rotllant, G., Gerstenmaier, J.F., Molteni, F., Abdulla, S., Montgomery, S.M., Kaneko, A. and Björkman, A. (2007).  <b>Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.</b> <i>PLoS Medicine</i>, <b>4</b>(11):e309","Bhattarai, A. (2008) personal communication.",,Tanzania (United Republic of),TZA,-5.799,39.299,Microscopy,,5,2006,5,2006,0,14,0,57,0,2000
406,822643,,"Bhattarai, A., Ali, A.S., Kachur, S.P., Mårtensson, A., Abbas, A.K., Khatib, R., Al-Mafazy, A.W., Ramsan, M., Rotllant, G., Gerstenmaier, J.F., Molteni, F., Abdulla, S., Montgomery, S.M., Kaneko, A. and Björkman, A. (2007).  <b>Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.</b> <i>PLoS Medicine</i>, <b>4</b>(11):e309","Bhattarai, A. (2008) personal communication.",,Tanzania (United Republic of),TZA,-5.7425,39.315,Microscopy,,5,2006,5,2006,0,14,0,53,0,2000
407,824842,,"Bhattarai, A., Ali, A.S., Kachur, S.P., Mårtensson, A., Abbas, A.K., Khatib, R., Al-Mafazy, A.W., Ramsan, M., Rotllant, G., Gerstenmaier, J.F., Molteni, F., Abdulla, S., Montgomery, S.M., Kaneko, A. and Björkman, A. (2007).  <b>Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.</b> <i>PLoS Medicine</i>, <b>4</b>(11):e309","Bhattarai, A. (2008) personal communication.",,Tanzania (United Republic of),TZA,-5.7333,39.3,Microscopy,,5,2006,5,2006,0,14,0,39,0,2000
408,817377,,"Mebrahtu, T., Stoltzfus, R.J., Chwaya, H.M., Jape, J.K., Savioli, L., Montresor, A., Albonico, M. and Tielsch, J.M. (2004).  <b>Low-dose daily iron supplementation for 12 months does not increase the prevalence of malarial infection or density of parasites in young Zanzibari children.</b> <i>The Journal of Nutrition</i>, <b>134</b>(11):3037-41",,,Tanzania (United Republic of),TZA,-5.415,39.733,Microscopy,,9,1996,9,1996,0.5,4,514,614,0.83713355,2000
