WELL_ID,WELL_ADDRE,WELL_CITY,COUNTY,WELL_DEPTH,DIAMETER,longitude,latitude
290059101,9802 JAMES ST.,THONOTOSASSA,HILLSBOROU,0,0,82-19-37.036,28-3 -13.703
290064901,9702 HARNEY FLAT LANE,THONOTOSASSA,HILLSBOROU,0,4,82-19-52.190,28-2 -35.680
290075401,2115 E. CARACAS,TAMPA,HILLSBOROU,0,2,82-26-8.5020,27-59-29.461
290093401,2116 W. ERNA,TAMPA,HILLSBOROU,0,2,82-28-58.764,27-59-10.039
290095701,5123 E. PARADE,TAMPA,HILLSBOROU,0,2,82-23-53.617,28-2 -45.751
290096101,5129 E. PARADE,TAMPA,HILLSBOROU,0,0,82-23-51.493,28-2 -45.651
290111101,5504 ORIENT RD.,TAMPA,HILLSBOROU,105,2,82-22-24.719,27-59-50.633
290134101,4503 ROEBUCK ROAD,DURANT,HILLSBOROU,0,0,82-10-5.0000,27-54-2.8700
290153101,10414 WOODMERE RD,TAMPA,HILLSBOROU,0,0,82-24-13.608,28-2 -38.940
290166001,"7501, 03, 05 E CAUSEWAY BLVD",TAMPA,HILLSBOROU,0,2,82-22-16.486,27-55-20.539
290169501,2648 HIDEAWAY RD,VALRICO,HILLSBOROU,0,4,82-14-27.410,27-52-35.140
290173601,15530 PATTERSON RD,ODESSA,HILLSBOROU,0,4,82-37-18.950,28-6 -4.7900
290200501,2312 CLEMON RD,PLANT CITY,HILLSBOROU,0,4,82-5 -4.0460,27-58-56.076
290202901,4421 CORONET RD,PLANT CITY,HILLSBOROU,0,3,82-4 -51.780,27-59-1.1800
290217601,6905 CHATTIN RD.,TAMPA,HILLSBOROU,0,0,82-22-39.122,27-54-32.371
300000302,211 W. IOWA STREET,BONIFAY,HOLMES,0,0,85-56-4.4630,30-43-36.282
320009501,"RT. 6, BOX 182",MARIANNA,JACKSON,0,0,85-11-19.757,30-42-47.677
320035402,"RT. 1, BOX 107",BASCOM,JACKSON,258,0,85-0 -37.544,30-57-13.819
280125001,P. O. BOX 761,AVON PARK,HIGHLANDS,0,0,81-24-27.403,27-35-20.490
280149901,3605 PARADISE DR.,SEBRING,HIGHLANDS,0,0,81-24-14.911,27-28-0.9760
280176501,149 PARK ST.,LAKE PLACID,HIGHLANDS,0,0,81-20-59.981,27-16-44.658
280178401,104 TAYLOR ST.,LAKE PLACID,HIGHLANDS,0,0,81-20-56.794,27-16-18.182
280184602,1120 RAMONA AVENUE,SEBRING,HIGHLANDS,0,0,81-27-17.748,27-31-11.125
280204101,2095 N. BERKLEY RD.,AVON PARK,HIGHLANDS,0,0,81-32-18.133,27-37-27.897
280215601,2534 W. RAVEN RD.,AVON PARK,HIGHLANDS,0,0,81-32-39.374,27-37-9.7680
280216901,2148 N. HIGHLANDS BLVD.,AVON PARK,HIGHLANDS,40,0,81-32-14.200,27-37-32.938
280236401,1416 N. S.R. 17,LAKE PLACID,HIGHLANDS,0,0,81-21-43.210,27-18-57.294
280250001,3511 BETHUME RD.,SEBRING,HIGHLANDS,0,0,81-24-11.844,27-28-2.8200
280286001,2092 HIGHLANDS BLVD,AVON PARK,HIGHLANDS,0,0,81-32-14.177,27-37-28.843
280291201,374 CATFISH CREEK ROAD,LAKE PLACID,HIGHLANDS,0,0,81-22-52.950,27-17-3.9700
280295301,622 LAKE SEBRING BLVD.,SEBRING,HIGHLANDS,45,0,81-28-14.153,27-31-47.287
280296501,406 CATFISH CREEK ROAD,LAKE PLACID,HIGHLANDS,70,2,81-23-30.749,27-16-39.015
280299701,1719 KELSO RD.,AVON PARK,HIGHLANDS,0,2,81-31-36.927,27-35-50.875
280341201,2270 SR17 S,AVON PARK,HIGHLANDS,0,2,81-27-13.402,27-33-40.897
280342501,959 LAKE DRIVE EAST,LAKE PLACID,HIGHLANDS,60,2,81-21-55.060,27-16-49.025
280343901,935 LAKE DRIVE EAST,LAKE PLACID,HIGHLANDS,0,2,81-21-52.210,27-17-0.5880
280359701,1801 N GASTER ROAD,AVON PARK,HIGHLANDS,0,0,81-30-23.830,27-37-19.380
280362001,650 CITRUS TRAIL,LAKE PLACID,HIGHLANDS,0,0,81-24-9.0690,27-21-38.258
350449901,1215 LINMAR AVENUE,FRUITLAND PARK,LAKE,192,4,81-55-57.600,28-52-33.340
350458501,2324 KNIGHT LAKE ROAD,MASCOTTE,LAKE,180,4,81-54-58.210,28-33-36.020
350501201,36400 N THRILL HILL RD,EUSTIS,LAKE,277,4,81-37-1.8700,28-52-44.430
350506301,3010 EGG RD,GROVELAND,LAKE,140,4,81-54-15.439,28-35-8.2480
350510601,LOT #11-12 / 25310 DARNOCK STR,SORRENTO,LAKE,140,4,81-32-17.117,28-48-3.5680
350516001,11057 ARROWTREE BLVD,CLERMONT,LAKE,102,4,81-46-51.070,28-39-16.480
350522001,14504 COUNTY ROAD 561-A,CLERMONT,LAKE,0,4,81-42-51.700,28-37-15.010
350544301,27303 PALMETTO AVNEUE,OKAHUMPKA,LAKE,80,4,81-54-9.2520,28-44-41.250
370000901,"STAR RT. 1, BOX 1440",TALLAHASSEE,LEON,0,0,84-38-22.763,30-22-55.994
370014001,15107 NURSERY CT,TALLAHASSEE,LEON,0,0,84-1 -23.012,30-31-39.367
370016001,8851 HWY 98,ZEPHYRHILLS,LEON,0,0,82-7 -2.8560,28-16-50.318
400005001,"RT. 4, BOX 951",MADISON,MADISON,0,0,83-23-37.276,30-28-40.062
420008701,1697 NW 18TH PLACE,OCALA,MARION,0,0,82-9 -25.946,29-13-1.9220
420027901,11635 S.E. HWY. 42,WEIRSDALE,MARION,0,0,81-57-38.592,28-58-54.948
420040601,14950 S.E. 140TH AVENUE RD.,WEIRSDALE,MARION,0,0,81-55-11.712,29-0 -9.6480
350162001,31315 PRESTWICK,MOUNT PLYMOUTH,LAKE,0,0,81-31-2.8240,28-48-31.295
350198901,8024 BOGLE ST.,YALAHA,LAKE,0,2,81-46-14.040,28-44-29.430
350203801,19641 FLORANTINE CIRCLE,CLERMONT,LAKE,0,4,81-44-31.090,28-37-58.030
350225801,39347 FRENCH ROAD,LADYLAKE,LAKE,0,2,81-52-54.292,28-55-19.584
350239501,17523 JEFFERSON STREET,WINTER GARDEN,LAKE,0,2,81-39-49.040,28-32-37.040
350244901,5605 NORTH SHORE DRIVE,GROVELAND,LAKE,0,4,81-51-39.010,28-34-27.060
350246501,38901 ELLA DRIVE,LADY LAKE,LAKE,0,4,81-51-35.030,28-54-52.080
350261801,7639 POSTAL COLONY ROAD,CLERMONT,LAKE,220,4,81-46-53.032,28-27-31.178
350269601,12054 LAKE SHORE DRIVE,CLERMONT,LAKE,150,2,81-44-51.360,28-31-18.184
350273601,18130 VICTORIAN DRIVE,CLERMONT,LAKE,180,4,81-45-18.447,28-36-38.451
350280401,32730 SCENIC HILLS DR LOT 40,MOUNT DORA,LAKE,0,4,81-35-29.700,28-49-35.200
350284601,20704 SUGARLOAF MOUNTAIN RD,CLERMONT,LAKE,135,4,81-44-25.397,28-38-59.413
350303201,37924 GRAYS AIRPORT RD.,LADYLAKE,LAKE,230,4,81-53-10.600,28-54-1.6000
350314301,38143 YALE CIRCLE,GRAND ISLAND,LAKE,140,4,81-44-47.600,28-54-3.3000
350356201,32629 TIMBER LAKE ROAD,MOUNT DORA,LAKE,340,4,81-36-1.5000,28-49-29.100
350383301,32550 WOLF'S TRAIL,SORRENTO,LAKE,80,4,81-34-39.300,28-49-23.500
350404101,14430 MONTEVISTA ROAD,GROVELAND,LAKE,0,4,81-50-4.5500,28-33-26.690
350447501,26055 TROON AVENUE,SORRENTO,LAKE,130,4,81-31-30.550,28-47-56.820
320066903,4862 GEORGIA RD,BASCOM,JACKSON,100,4,85-7 -49.380,30-55-4.7800
320084405,P.O. BOX 8,GREENWOOD,JACKSON,0,0,85-8 -47.934,30-52-9.1610
320135701,"RT. 2, BOX 257",COTTONDALE,JACKSON,0,0,85-21-18.909,30-49-54.014
320137401,"RT. 1, BOX 233",BASCOM,JACKSON,0,0,85-2 -57.603,30-51-51.870
320157601,"RT. 3, BOX 416",MARIANNA,JACKSON,0,0,85-13-18.779,30-51-51.076
320170501,"RT. 1, BOX 69-C",SNEADS,JACKSON,0,0,84-56-41.037,30-49-0.4200
320180101,12385 SPIVEY ROAD,GRAND RIDGE,JACKSON,0,0,84-59-19.996,30-39-11.860
320191201,3363 PARK RIDGE RD.,MARIANNA,JACKSON,0,0,85-12-20.988,30-48-30.420
320198401,908 COLLEGE STREET,MARIANNA,JACKSON,0,0,85-13-57.775,30-47-12.306
320220101,"RT. 1, BOX 187",BASCOM,JACKSON,0,0,85-6 -25.663,30-54-11.360
320276401,6909 BUSHEY POND ROAD,GRAND RIDGE,JACKSON,0,0,85-1 -11.237,30-40-22.577
320298001,5637 HENRY WAY,GREENWOOD,JACKSON,140,4,85-7 -42.140,30-51-44.080
290002001,"RT. 1, BOX 766",LITHIA,HILLSBOROU,0,0,82-10-12.020,27-45-36.860
290009401,11250 N. 56TH ST.,TAMPA,HILLSBOROU,0,0,82-23-33.647,28-2 -52.878
290009407,11250 N. 56TH ST.,TAMPA,HILLSBOROU,0,0,82-23-29.967,28-2 -51.284
290009409,11250 N. 56TH ST.,TAMPA,HILLSBOROU,0,0,82-22-54.369,28-1 -48.288
290041301,9922 SEVEN ROADS PLACE,THONOTOSASSA,HILLSBOROU,160,0,82-19-14.330,28-3 -8.8200
290125801,10400 DAVIS ROAD,TAMPA,HILLSBOROU,0,4,82-21-23.314,28-2 -33.475
290141701,3112 W. GIDDENS,TAMPA,HILLSBOROU,0,2,82-29-40.910,27-59-42.920
290162701,4239 OLD US HWY 41,RUSKIN,HILLSBOROU,260,5,82-28-43.380,27-40-42.930
290175701,8825 PRITCHER RD,LITHIA,HILLSBOROU,0,4,82-4 -20.910,27-52-49.780
290201201,3217 RIMES RD,PLANT CITY,HILLSBOROU,0,0,82-4 -0.2900,27-59-6.9700
290216001,6807 HARTFORD STREET,TAMPA,HILLSBOROU,0,0,82-22-40.404,27-54-40.522
300003501,785 STATE ROAD 79,BONIFAY,HOLMES,0,0,85-38-49.331,30-57-56.195
310011101,4275 48 AVENUE,VERO BEACH,INDIAN,90,2,80-26-10.500,27-40-16.000
320003901,OLD US ROAD,MARIANNA,JACKSON,0,0,85-12-30.200,30-51-8.8000
320021002,4421 DICKSON RD.,GREENWOOD,JACKSON,0,0,85-7 -12.107,30-53-7.0830
420050301,3000 S.W. 98TH STREET RD.,OCALA,MARION,0,0,82-10-28.869,29-4 -52.405
420052701,12585 S.E. SUNSET HARBOR RD.,WEIRSDALE,MARION,0,0,81-56-39.289,28-59-20.288
420076301,3313 N.E. 16TH AVE,OCALA,MARION,30,2,82-7 -4.4900,29-13-17.186
420079001,1513 N.E. 31ST PLACE,OCALA,MARION,0,4,82-7 -4.4660,29-13-11.356
420088701,11204 SE COUNTY ROAD 25,OCKLAWAHA,MARION,0,0,81-58-1.7000,29-2 -17.660
430022801,4175 COVE ROAD,STUART,MARTIN,0,0,80-11-53.520,27-8 -14.496
430025101,16262 SW FARMS RD,INDIANTOWN,MARTIN,0,0,80-28-31.935,27-1 -5.2300
430092601,2166 GULL HARBOR LN,PALM CITY,MARTIN,0,0,80-16-4.2560,27-10-41.858
480030701,BOX 1005,WINTER GARDEN,ORANGE,0,0,81-34-29.405,28-33-9.3800
480051501,17210 S.R. 438,WINTER GARDEN,ORANGE,0,0,81-38-34.283,28-33-5.4160
480056501,1320 S. 9TH ST.,WINTER GARDEN,ORANGE,0,0,81-34-30.399,28-32-54.387
480106201,2969 WILLIAMS RD.,WINTER GARDEN,ORANGE,0,4,81-38-55.950,28-30-24.706
480128601,902 MAGNOLIA ST,WINTER GARDEN,ORANGE,0,0,81-34-17.621,28-32-59.956
480156001,8109 THE MERES DR.,TANGERINE,ORANGE,0,4,81-38-37.000,28-46-36.020
480157701,17556 DEER ISLE CIR.,WT. GARDEN,ORANGE,0,4,81-38-44.244,28-32-14.472
350466301,16539 COUNTY LINE RD,UMATILLA,LAKE,150,4,81-40-57.190,28-57-32.810
350491101,30654 PRESTWICK AVENUE,SORRENTO,LAKE,210,4,81-31-46.190,28-47-46.927
350533601,31349 WESTWARD HO AVENUE,SORRENTO,LAKE,90,4,81-32-12.700,28-48-23.650
350540301,25249 DARBY DRIVE,SORRENTO,LAKE,150,4,81-32-26.754,28-51-26.460
380000501,"RT. 1, BOX 708",CHIEFLAND,LEVY,0,0,82-53-20.756,29-23-3.6880
420001501,P.O. BOX 760,WEIRSDALE,MARION,0,0,81-55-36.363,28-58-56.346
420009601,31 SAPHIRE RUN SSS,OCALA,MARION,0,0,81-59-46.670,29-5 -37.568
420017001,18301 N HWY 301,CITRA,MARION,0,0,82-6 -34.330,29-24-59.252
420038101,9800 S.E. 171ST PLACE,SUMMERFIELD,MARION,0,0,81-59-25.908,28-58-22.440
420041701,14595 S.E. 155TH ST.,WEIRSDALE,MARION,0,0,81-54-42.228,28-59-47.112
420096401,3180 SE 183 AVE RD,OCKLAWAHA,MARION,0,0,81-50-49.308,29-9 -22.367
320337101,5248 CLUBHOUSE DR.,MARIANNA,JACKSON,0,4,85-9 -34.030,30-46-17.960
320354201,CHASE WAY,MARIANNA,JACKSON,150,4,85-10-26.290,30-46-45.780
320386401,1863 PINEYWOOD RD,GRACEVILLE,JACKSON,0,2,85-26-21.700,30-56-4.0000
320390101,5387 BIRDSVIEW RD,CAMPBELLTON,JACKSON,0,2,85-22-28.740,30-57-34.300
320399301,4598 OAKWOOD DR,MARIANNA,JACKSON,0,4,85-12-45.100,30-48-57.800
320430801,3332 BEVIA RD.,MARIANNA,JACKSON,0,0,85-12-29.128,30-48-25.388
320451201,2577 KYNESVILLE HWY.,COTTONDALE,JACKSON,0,4,85-23-2.6900,30-43-30.240
330002701,"RT. 1, BOX 130",MONTICELLO,JEFFERSON,0,0,83-53-36.600,30-32-2.4000
340008301,RT 2 BOX 1290,MAYO,LAFAYETTE,0,0,83-10-35.100,30-3 -3.2000
350041201,10348 OKENVA BLVD.,CLERMONT,LAKE,0,0,81-47-9.8090,28-30-1.9750
350118601,9807 HASSON RIDGE ROAD,CLERMONT,LAKE,0,0,81-46-43.246,28-29-14.982
320034201,"RT. 5, BOX 225",MARIANNA,JACKSON,0,0,85-6 -23.922,30-46-4.1910
320052201,"RT. 1, BOX 125",SNEADS,JACKSON,0,0,85-1 -19.361,30-55-11.727
320056001,ROUTE 2,MARIANNA,JACKSON,0,0,85-5 -43.782,30-38-38.668
320077801,5675 NUBBIN RIDGE ROAD,GREENWOOD,JACKSON,110,0,85-7 -16.600,30-52-39.180
320089502,"RT. 1, BOX 193",GREENWOOD,JACKSON,170,0,85-3 -48.277,30-50-24.944
320112801,"RT. 4, BOX 97",GRACEVILLE,JACKSON,0,0,85-31-42.911,30-54-50.573
320131601,"RT. 3, BOX 227",COTTONDALE,JACKSON,0,0,85-28-8.4300,30-54-35.092
320141201,1642 SANDBASIN ROAD,GRAND RIDGE,JACKSON,0,0,84-56-47.535,30-40-56.640
320158401,6410 HARTSFIELD RD.,GREENWOOD,JACKSON,0,0,85-3 -35.640,30-49-27.780
320167501,"RT. 2, BOX 114",GRAND RIDGE,JACKSON,0,0,85-2 -13.021,30-48-16.860
320168401,"RT. 1, BOX 143",BASCOM,JACKSON,0,0,85-6 -59.426,30-59-55.284
320176801,P.O. BOX 97,MALONE,JACKSON,0,0,85-9 -37.546,30-57-38.726
320182703,"RT. 1, BOX 685",MARIANNA,JACKSON,0,0,85-12-0.5230,30-47-46.417
320191301,"RT. 3, BOX 364 A",MARIANNA,JACKSON,0,0,85-12-36.918,30-48-51.873
320191901,P.O. BOX 314,MALONE,JACKSON,0,0,85-10-39.865,30-55-52.438
320233301,P.O. BOX 674,MARIANNA,JACKSON,0,0,85-14-20.040,30-44-20.400
320244001,P. O. BOX 367,GRACEVILLE,JACKSON,0,0,85-30-31.680,30-55-13.440
320255201,"RT. 8, BOX 789",MARIANNA,JACKSON,0,0,85-10-57.432,30-47-0.0700
160058501,1356 45TH ST,JACKSONVILLE,DUVAL,150,2,81-40-45.191,30-22-39.730
160086601,1304 W. 45TH,JACKSONVILLE,DUVAL,0,0,81-40-40.296,30-22-41.988
160117301,7534 REED AVE,JACKSONVILLE,DUVAL,0,2,81-41-14.820,30-22-54.048
160119501,7031 JAMMES RD,JACKSONVILLE,DUVAL,0,2,81-44-47.508,30-13-13.584
160143001,2915 BELFORT RD,JACKSONVILLE,DUVAL,0,2,81-34-15.240,30-16-22.044
160151701,845 CARROLTON RD,JACKSONVILLE,DUVAL,0,2,81-40-9.9120,30-23-2.2560
160172401,14281 NORMANDY BLVD,JACKSONVILLE,DUVAL,0,2,81-55-14.844,30-13-43.860
160176101,121 OTIS RD LOT 1,,DUVAL,0,0,81-53-38.616,30-18-43.380
160178601,9997 HOGAN ST,JACKSONVILLE,DUVAL,0,2,81-39-8.3520,30-25-9.9480
160186601,5155 EMORY CIRCLE,JACKSONVILLE,DUVAL,0,2,81-38-25.944,30-16-9.8040
160189101,O CARPENTER,JACKSONVILLE,DUVAL,0,2,81-44-6.2160,30-21-4.3560
160195601,10991-55 SAN JOSE BLVD,JACKSONVILLE,DUVAL,0,0,81-37-39.684,30-10-40.404
160223601,8443 BUTTERCUP ST,JACKSONVILLE,DUVAL,0,0,81-47-28.176,30-15-4.8960
160232001,8911 BARCO LANE,JACKSONVILLE,DUVAL,0,2,81-48-1.1160,30-14-30.300
160235401,8537 PLAIN FIELD AVENUE,JACKSONVILLE,DUVAL,0,2,81-42-2.0520,30-11-33.468
160257101,12768 AGATITE ROAD,JACKSONVILLE,DUVAL,0,2,81-33-39.762,30-8 -12.199
160257601,12564 ALLPORT RD,JACKSONVILLE,DUVAL,0,2,81-33-46.739,30-8 -29.296
160277101,4756 OLD MIDDLEBURG RD,JACKSONVILLE,DUVAL,116,2,81-47-10.536,30-15-12.024
160290601,9560 INDIANA ST,JACKSONVILLE,DUVAL,86,2,81-39-14.148,30-24-47.340
160297001,11429 WEST COURT BLVD,JACKSONVILLE,DUVAL,0,2,81-41-49.524,30-26-33.108
530747001,1327 SEMINOLE RD.,BABSON PARK,POLK,0,0,81-33-0.5410,27-49-20.755
530747301,4975 FRUITVILLE AVE,LAKE WALES,POLK,0,0,81-39-49.767,27-49-50.001
530748701,524 OLD DIXIE HWY,AUBURNDALE,POLK,0,4,81-49-14.180,28-4 -42.820
530756401,6110 OLD LAKE ALFRED / HAINES,HAINES CITY,POLK,0,0,81-42-10.316,28-6 -16.490
530767801,1560 MT. PISGAH RD.,FT. MEADE,POLK,0,0,81-47-48.882,27-43-53.471
530767901,1500 MT. PISGAH RD.,FT. MEADE,POLK,0,0,81-47-39.074,27-43-56.410
530783301,6324 ROCKY POINT RD.,LAKE WALES,POLK,0,0,81-31-45.765,27-59-17.456
530789701,500 ADAMS BARN RD.,AUBURNDALE,POLK,0,0,81-45-20.944,28-6 -35.120
530790701,4487 BIG TANK RD.,LAKE WALES,POLK,0,0,81-34-13.705,27-57-48.437
560000201,1167 SE CAMBRIDGE DR.,PORT ST. LUCIE,STLUCIE,0,0,80-18-50.070,27-15-51.426
560005701,924 BARRELL ROAD,FT PIERCE,STLUCIE,0,0,80-19-56.228,27-23-39.562
580003701,500 KINGSLY,NORTH PORT CHARLOTTE,SARASOTA,0,0,82-12-38.417,27-2 -28.939
580012501,4436 HICKS ST.,SARASOTA,SARASOTA,0,0,82-28-47.028,27-17-44.425
580014901,3859 HIALEAH RD.,VENICE,SARASOTA,0,0,82-24-36.086,27-3 -5.4680
580021701,4919 SWIFT RD.,SARASOTA,SARASOTA,0,0,82-30-50.724,27-16-47.280
590000101,BRUMLEY ROAD,CHULUOTA,SEMINOLE,0,0,81-5 -56.347,28-38-55.968
590002901,499 BLACKWOOD AVE,LONGWOOD,SEMINOLE,0,0,81-22-42.639,28-41-4.6660
590004101,486 PALM SPRINGS DR.,LONGWOOD,SEMINOLE,0,0,81-22-24.235,28-41-14.464
590013301,426 RAYMOND ST.,LONGWOOD,SEMINOLE,0,0,81-23-20.323,28-41-18.337
590014101,101 MIRROR DR.,SANFORD,SEMINOLE,0,0,81-18-58.947,28-47-12.426
590017501,1507 LAKELAND AVE.,LONGWOOD,SEMINOLE,0,0,81-22-16.901,28-41-17.739
590033601,P.O. BOX 3911,LAKE MARY,SEMINOLE,0,0,81-21-26.640,28-45-51.120
590046701,124 BIEDER AVE.,SANFORD,SEMINOLE,40,2,81-15-58.796,28-45-39.440
610016601,221244 21244 COUNTY ROAD 349,O'BRIEN,SUWANNEE,0,0,83-2 -23.388,30-3 -48.456
620006201,RT. 1 BOX 1227,PERRY,TAYLOR,0,2,83-39-17.160,29-58-0.0000
530386401,P.O. BOX 295,ALTURAS,POLK,325,0,81-42-24.714,27-52-47.811
530417701,3980 OLSON RD.,HAINES CITY,POLK,0,0,81-37-1.3650,28-9 -1.1050
530422301,2111 AUTUMN LEAF LANE,WINTER HAVEN,POLK,0,0,81-41-0.5640,28-0 -27.009
530430501,2440 PRINE RD.,LAKELAND,POLK,0,0,82-1 -34.692,28-2 -9.2580
530442601,2790 W. LAKE HAMILTON DR.,WINTER HAVEN,POLK,125,0,81-39-42.438,28-4 -7.8110
530450801,4400 HWY 98 E,FT MEADE,POLK,0,0,81-43-47.740,27-44-46.690
530462401,5060 LAKE LOWERY RD.,HAINES CITY,POLK,150,0,81-41-24.281,28-6 -56.287
530475102,1110 H.L. SMITH ROAD,HAINES CITY,POLK,0,0,81-34-59.736,28-2 -17.124
530525901,3919 COUNTY RD. 547 N.,DAVENPORT,POLK,0,0,81-35-42.252,28-12-59.472
530530501,7480 S.R. 557,POLK CITY,POLK,20,4,81-47-51.252,28-9 -59.904
530558401,6205 E. CAMINO REAL,WINTER HAVEN,POLK,165,4,81-46-36.200,27-58-35.700
530563601,3325 CREWS LAKE DR.,LAKELAND,POLK,220,4,81-53-57.433,27-56-40.195
530580501,1028 SUNSET TRAIL,BABSON PARK,POLK,0,2,81-32-56.900,27-48-38.700
530590701,2323 LAKE EASY ROAD,BABSON PARK,POLK,0,4,81-33-24.000,27-51-11.200
530597801,2821 CROWN POINT CIRCLE,HAINES CITY,POLK,250,4,81-34-6.6360,28-3 -33.588
530602201,673 OLD BERKLEY ROAD,AUBURNDALE,POLK,317,4,81-48-53.900,28-8 -27.700
530613301,352 WARE LOOP RD,BABSON PARK,POLK,500,4,81-32-58.050,27-50-32.180
530613801,3230 MOUNTAIN LAKE CUT OFF RD,LAKE WALES,POLK,300,4,81-38-25.160,27-55-16.790
530614801,71 PINE FOREST DRIVE,HAINES CITY,POLK,0,0,81-33-24.912,28-3 -25.200
530621201,914 FALCON CREST DR,WINTER HAVEN,POLK,175,4,81-44-25.700,27-52-15.400
530627001,3545 GARRARD RD.,FT. MEADE,POLK,160,4,81-40-40.200,27-48-2.7000
510006401,10300 GROVE DRIVE,PORT RICHEY,PASCO,0,0,82-40-26.724,28-18-25.733
510008901,36941 CR 54,ZEPHYRHILLS,PASCO,0,0,82-12-20.045,28-13-48.443
530034001,14 BOGEY DR,WINTER HAVEN,POLK,0,0,81-39-17.357,28-1 -40.521
530050201,POST OFFICE BOX 3,ALTURAS,POLK,0,0,81-43-15.965,27-52-57.294
530093721,P.O. BOX 60,BARTOW,POLK,0,0,81-48-28.800,27-52-7.6800
530105501,P.O. BOX 1224,HAINES CITY,POLK,0,0,81-35-26.860,28-9 -34.594
530114301,1214 PINK APT. ROAD,DAVENPORT,POLK,0,0,81-35-53.217,28-8 -42.727
530139201,P.O. BOX 231,ALTURAS,POLK,525,0,81-41-36.896,27-52-4.1830
530144501,200 WEST LAKE DRIVE,WINTER HAVEN,POLK,0,0,81-40-56.901,27-57-35.855
530151501,525 S. STARR LAKE BLVD.,LAKE WALES,POLK,0,0,81-35-13.820,27-57-9.4860
530154901,P.O. BOX 1014,WINTER HAVEN,POLK,0,0,81-42-47.372,27-58-21.118
530161401,P.O. BOX 205,HOMELAND,POLK,200,0,81-48-28.800,27-52-7.6800
530184701,"RT. 3, BOX 835",AUBURNDALE,POLK,0,0,81-49-7.6900,28-6 -28.069
530225701,1711 DEBBIE DRIVE,AUBURNDALE,POLK,0,0,81-46-21.164,28-6 -59.254
640010101,751 CENTER ST.,ORMOND BEACH,VOLUSIA,0,0,81-3 -37.044,29-15-35.705
670001901,"RT. 1, BOX 23",BONIFAY,WASHINGTON,0,0,85-41-34.800,30-53-23.280
670002801,1100 HWY 90 W,CHIPLEY,WASHINGTON,0,0,85-33-58.628,30-46-33.666
010025101,1060 S.E. 32 PL,GAINESVILLE,ALACHUA,0,0,82-16-52.140,29-38-33.972
030002402,3400 TRANSMITTER RD.,PANAMA CITY,BAY,0,0,85-36-27.252,30-12-34.092
040005901,RT 6 BOX 87,STARKE,BRADFORD,0,2,82-7 -19.590,29-55-1.4800
040007501,N. HWY 231,BROOKER,BRADFORD,0,0,82-19-34.565,29-55-25.558
050000933,555 S. WASHINGTON AVE.,TITUSVILLE,BREVARD,0,0,80-49-44.984,28-37-20.980
050001909,600 SCHOOL ST.,COCOA,BREVARD,0,0,81-9 -16.117,28-25-30.378
050027301,2170 JAY JAY RD,TITUSVILLE,BREVARD,0,0,80-49-30.576,28-38-41.136
060010101,5300 S.W. 145 AVE,FT. LAUDERDALE,BROWARD,0,0,80-12-17.000,26-1 -55.000
070000801,"RT. 1, BOX 10",BLOUNTSTOWN,CALHOUN,0,0,85-6 -13.961,30-34-31.467
130011207,3301 GUN CLUB RD.,WEST PALM BEACH,DADE,0,0,80-5 -52.116,26-40-24.024
130033001,9980 SW 168TH TERRACE,MIAMI,DADE,0,0,80-21-9.1370,25-36-46.675
130036501,15801 SW 216TH ST,PERRINE,DADE,0,0,80-26-50.172,25-33-56.628
150001801,"RT. 3, BOX 838",OLD TOWN,DIXIE,0,0,83-6 -49.497,29-38-8.2800
160001801,1807 MEMORY LANE,JACKSONVILLE,DUVAL,0,0,81-45-11.597,30-17-12.490
160014001,5821 HYDE PARK,JACKSONVILLE,DUVAL,0,2,81-44-43.008,30-17-26.376
640034601,101 PINE CREEK TRAIL,ORMOND BEACH,VOLUSIA,0,0,81-6 -41.700,29-19-50.040
650000901,P.O. BOX 100,CRAWFORDVILLE,WAKULLA,0,0,84-18-7.0240,30-11-47.116
660009601,1716 COUNTY HIGHWAY 181,PONCE DE LEON,WALTON,0,4,85-54-30.840,30-40-3.5500
030005601,5320 SUNWOOD ROAD,PANAMA CITY,BAY,0,4,85-32-23.564,30-14-43.804
060002301,8751 W. BROWARD BLVD.,PLANTATION,BROWARD,0,0,80-15-38.914,26-7 -39.356
070001001,RT. 1,BLOUNTSTOWN,CALHOUN,0,0,85-4 -49.719,30-33-32.588
090000201,809 GOLFVIEW DR.,CRYSTAL RIVER,CITRUS,0,0,82-33-57.070,28-52-25.748
130031501,5901 SW 84 AVE,MIAMI,DADE,0,0,80-19-51.276,25-42-50.666
130059001,12201 NW 154 ST,HIALEAH,DADE,0,0,80-23-50.308,25-54-48.243
130068401,21380 SW 172 AVE,MIAMI,DADE,0,0,80-28-14.200,25-34-20.000
160023301,12324 HIDDEN HILLS LANE,JACKSONVILLE,DUVAL,0,0,81-30-24.719,30-22-44.726
160047501,5927 HICKS RD,JACKSONVILLE,DUVAL,100,2,81-44-17.804,30-12-9.6910
530657701,204 CRYSTAL CT,WINTER HAVEN,POLK,0,0,81-46-9.7300,28-0 -6.4490
530679601,220 HOLLY HILL RD,DAVENPORT,POLK,0,0,81-37-51.084,28-9 -34.760
530709101,4130 TIGER CREEK TRAIL,LAKE WALES,POLK,0,0,81-28-21.400,27-51-16.788
530750101,920 GOLDENBOUGH RD,LAKE WALES,POLK,0,0,81-28-13.610,27-52-26.155
